company,companyLabel,companyId,exchangeLabel,ticker,industries,marketCap,marketCapDate,revenue,revenueDate
http://www.wikidata.org/entity/Q1672602,Koss Corporation,Q1672602,Nasdaq,KOSS,electronics,,,,
http://www.wikidata.org/entity/Q327751,Kraft Foods Group,Q327751,Nasdaq,KRFT,food industry; fast-moving consumer goods,,,,
http://www.wikidata.org/entity/Q19681433,Kraft Heinz,Q19681433,Nasdaq,KHC,food industry; fast-moving consumer goods,49440000000,2022-02-23T00:00:00Z,26485000000,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2417728,Kraton Polymers,Q2417728,New York Stock Exchange,KRA,,,,,
http://www.wikidata.org/entity/Q16858667,Kratos Defense & Security Solutions,Q16858667,Nasdaq,KTOS,weapons industry,,,,
http://www.wikidata.org/entity/Q1192805,Krispy Kreme,Q1192805,Nasdaq,DNUT,gastronomy,,,,
http://www.wikidata.org/entity/Q1192805,Krispy Kreme,Q1192805,New York Stock Exchange,KKD,gastronomy,,,,
http://www.wikidata.org/entity/Q153417,Kroger,Q153417,New York Stock Exchange,KR,retail; manufacture of bakery and farinaceous products,,,148258000000,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q124665205,"Krystal Biotech, Inc.",Q124665205,Nasdaq,KRYS,biotechnology industry,,,,
http://www.wikidata.org/entity/Q1514221,Kubota,Q1514221,Nasdaq,KUBTY,manufacture of machinery and equipment,,,,
http://www.wikidata.org/entity/Q17063707,Kulicke & Soffa Industries,Q17063707,Nasdaq,KLIC,semiconductor industry,,,,
http://www.wikidata.org/entity/Q30269121,Kura Oncology,Q30269121,Nasdaq,KURA,,,,,
http://www.wikidata.org/entity/Q108415503,Kura Sushi USA,Q108415503,Nasdaq,KRUS,,,,,
http://www.wikidata.org/entity/Q113503520,Kymera Therapeutics,Q113503520,Nasdaq,KYMR,pharmaceutical industry,,,,
http://www.wikidata.org/entity/Q106581385,Kyndryl,Q106581385,New York Stock Exchange,KD,,,,,
http://www.wikidata.org/entity/Q745099,Kyocera,Q745099,New York Stock Exchange,KYO,industrial sector; electronics,,,,
http://www.wikidata.org/entity/Q6455439,L&L Energy,Q6455439,Nasdaq,LLEN,coal industry,,,,
http://www.wikidata.org/entity/Q2480102,L-1 Identity Solutions,Q2480102,New York Stock Exchange,,,,,,
http://www.wikidata.org/entity/Q1781428,L3 Technologies,Q1781428,New York Stock Exchange,LLL,telecommunications,,,8250000000,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q30291091,L3Harris Technologies,Q30291091,New York Stock Exchange,LHX,weapons industry; defense industry,,,17062000000,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q483006,LG Display,Q483006,New York Stock Exchange,LPL,electronics,,,,
http://www.wikidata.org/entity/Q6458324,LGI Homes,Q6458324,Nasdaq,LGIH,construction,,,,
http://www.wikidata.org/entity/Q6458767,LIN Media,Q6458767,New York Stock Exchange,LIN,terrestrial television,,,,
http://www.wikidata.org/entity/Q20711490,LKQ Corporation,Q20711490,Nasdaq,LKQ,automotive industry,,,,
http://www.wikidata.org/entity/Q6459734,LPL Financial,Q6459734,Nasdaq,LPLA,financial services,,,,
http://www.wikidata.org/entity/Q1587129,LSI Corporation,Q1587129,Nasdaq,,semiconductor industry,,,,
http://www.wikidata.org/entity/Q6460227,LTX,Q6460227,Nasdaq,LTXX,electronics,,,,
http://www.wikidata.org/entity/Q124635501,La Rosa Holdings,Q124635501,Nasdaq,LRHC,real estate industry,,,,
http://www.wikidata.org/entity/Q6391583,La-Z-Boy,Q6391583,New York Stock Exchange,LZB,industrial manufacturing,,,,
http://www.wikidata.org/entity/Q6460680,LaBranche & Co,Q6460680,New York Stock Exchange,,financial services,,,,
http://www.wikidata.org/entity/Q6466630,LabCorp,Q6466630,New York Stock Exchange,LH,health care,,,14876800000,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q909356,Labcorp Drug Development,Q909356,New York Stock Exchange,CVD,pharmaceutical industry,,,,
http://www.wikidata.org/entity/Q1144929,Lafarge,Q1144929,New York Stock Exchange,LR,"cement industry; manufacture of cement, lime and plaster; activities of head offices",,,12843000000,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16999030,Lakeland Industries,Q16999030,Nasdaq,LAKE,,,,,
http://www.wikidata.org/entity/Q1342041,Lam Research,Q1342041,Nasdaq,LRCX,,,,17428516000,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3216588,Lamar Advertising Company,Q3216588,Nasdaq,LAMR,advertising,,,,
http://www.wikidata.org/entity/Q3216600,Lamb Weston,Q3216600,New York Stock Exchange,LW,,,,,
http://www.wikidata.org/entity/Q839555,Lands' End,Q839555,Nasdaq,LE,retail,,,,
http://www.wikidata.org/entity/Q6485221,Landstar System,Q6485221,Nasdaq,LSTR,transport,,,,
http://www.wikidata.org/entity/Q1506045,Las Vegas Sands,Q1506045,New York Stock Exchange,LVS,gambling; tourism,,,4110000000,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q747207,Lattice Semiconductor,Q747207,Nasdaq,LSCC,semiconductor industry,,,,
http://www.wikidata.org/entity/Q689475,Laureate Education,Q689475,Nasdaq,LAUR,educational system,,,,
http://www.wikidata.org/entity/Q17112434,LayerOne,Q17112434,Nasdaq,SDXC,Internet,,,,
http://www.wikidata.org/entity/Q637440,Lazard,Q637440,New York Stock Exchange,LAZ,"asset management; investment banking; financial sector; financial service activities, except insurance and pension funding",,,,
http://www.wikidata.org/entity/Q5255025,Leaf Group,Q5255025,New York Stock Exchange,LEAF,online service,,,,
http://www.wikidata.org/entity/Q966613,Leap Wireless,Q966613,Nasdaq,,telecommunications,,,,
http://www.wikidata.org/entity/Q6509896,LeapFrog Enterprises,Q6509896,New York Stock Exchange,LF,game industry,,,,
http://www.wikidata.org/entity/Q502344,Lear Corporation,Q502344,New York Stock Exchange,LEA,automotive supplier,,,,
http://www.wikidata.org/entity/Q15109901,Learning Tree International,Q15109901,Nasdaq,,,,,,
http://www.wikidata.org/entity/Q6511665,Lechters Housewares,Q6511665,Nasdaq,LECH,retail,,,,
http://www.wikidata.org/entity/Q6513538,Lee Enterprises,Q6513538,New York Stock Exchange,LEE,,,,,
http://www.wikidata.org/entity/Q6517346,LegalZoom,Q6517346,Nasdaq,LZ,,,,,
http://www.wikidata.org/entity/Q104188375,Legend Biotech,Q104188375,Nasdaq,LEGN,biotechnology,,,,
http://www.wikidata.org/entity/Q1134746,Legg Mason,Q1134746,New York Stock Exchange,,financial services,3210000000,2017-01-01T00:00:00Z,2660000000,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1812555,Leggett & Platt,Q1812555,New York Stock Exchange,LEG,bedding,,,,
http://www.wikidata.org/entity/Q212900,Lehman Brothers,Q212900,New York Stock Exchange,LEH,"investment; financial services; financial service activities, except insurance and pension funding",,,19257000000,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q502132,Leidos,Q502132,New York Stock Exchange,LDOS,defense contractor; aerospace engineering,,,5330000000,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q945739,Leif Höegh & Co,Q945739,New York Stock Exchange,HMLP,freight transport,,,,
http://www.wikidata.org/entity/Q37019245,Lemonade,Q37019245,New York Stock Exchange,LMND,insurance,,,,
http://www.wikidata.org/entity/Q6522340,Lending Club,Q6522340,New York Stock Exchange,LC,finance,,,,
http://www.wikidata.org/entity/Q6522339,LendingTree,Q6522339,Nasdaq,TREE,,,,,
http://www.wikidata.org/entity/Q16981175,Lennar Corporation,Q16981175,New York Stock Exchange,LEN,construction,,,33671010000,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q224751,Lennox International,Q224751,New York Stock Exchange,LII,,,,,
http://www.wikidata.org/entity/Q112038007,Leonardo DRS,Q112038007,Nasdaq,DRS,weapons industry,,,,
http://www.wikidata.org/entity/Q322320,Level 3 Communications,Q322320,New York Stock Exchange,LVLT,telecommunications,,,,
http://www.wikidata.org/entity/Q127962,Levi Strauss & Co.,Q127962,New York Stock Exchange,LEVI,textile and clothing industry; clothing industry,,,,
http://www.wikidata.org/entity/Q6537727,Lexicon Pharmaceuticals,Q6537727,Nasdaq,LXRX,pharmaceutical industry,,,,
http://www.wikidata.org/entity/Q6537864,Lexington State Bank,Q6537864,Nasdaq,LXBK,bank,,,,
http://www.wikidata.org/entity/Q1415501,Lexmark,Q1415501,New York Stock Exchange,LXK,computer industry,,,,
http://www.wikidata.org/entity/Q98139925,Li Auto,Q98139925,Nasdaq,LI,automotive industry,,,123851332000,2023-01-01T00:00:00Z
http://www.wikidata.org/entity/Q124377649,Li-Cycle Holdings Corp.,Q124377649,New York Stock Exchange,LICY,,,,,
http://www.wikidata.org/entity/Q105964823,Liberty Broadband Corp,Q105964823,Nasdaq,LBRDA,,,,,
http://www.wikidata.org/entity/Q571779,Liberty Global,Q571779,Nasdaq,,,,,7195700000,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1516562,Liberty Media,Q1516562,Nasdaq,,mass media,,,,
http://www.wikidata.org/entity/Q6541925,Liberty Property Trust,Q6541925,New York Stock Exchange,LPT,real estate investment trust,,,,
http://www.wikidata.org/entity/Q17017007,Library Bureau,Q17017007,Nasdaq,LBUR,,,,,
http://www.wikidata.org/entity/Q7882701,Life Storage,Q7882701,New York Stock Exchange,LSI,self storage; real estate investment trust,,,,
http://www.wikidata.org/entity/Q1824441,Life Technologies,Q1824441,Nasdaq,LIFE,,,,,
http://www.wikidata.org/entity/Q6545004,Life Time,Q6545004,New York Stock Exchange,LTM,,,,,
http://www.wikidata.org/entity/Q6544620,LifeLock,Q6544620,New York Stock Exchange,LOCK,software industry; computer security,,,,
http://www.wikidata.org/entity/Q7251172,LifeVantage,Q7251172,Nasdaq,LFVN,food industry,,,,
http://www.wikidata.org/entity/Q6545346,Lifeboat Distribution,Q6545346,Nasdaq,WSTG,software distribution,,,,
http://www.wikidata.org/entity/Q6545549,Lifeway Foods,Q6545549,Nasdaq,LWAY,food industry,,,,
http://www.wikidata.org/entity/Q7433758,Light & Wonder,Q7433758,Nasdaq,SGMS,gambling industry,,,2512000000,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q18635265,Lightspeed,Q18635265,New York Stock Exchange,LSPD,,,,,
http://www.wikidata.org/entity/Q6546636,Lightyear Capital,Q6546636,Nasdaq,GFSI,,,,,
http://www.wikidata.org/entity/Q120946412,Limbach Holdings,Q120946412,Nasdaq,LMB,,,,,
http://www.wikidata.org/entity/Q6550657,Lincoln Electric,Q6550657,Nasdaq,LECO,industrial manufacturing,,,,
http://www.wikidata.org/entity/Q6550684,Lincoln Group of Schools,Q6550684,Nasdaq,LINC,,,,,
http://www.wikidata.org/entity/Q1825763,Lincoln National Corporation,Q1825763,New York Stock Exchange,LNC,insurance,,,18784000000,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q91387266,Lindblad Expeditions,Q91387266,Nasdaq,LIND,,,,,
http://www.wikidata.org/entity/Q682759,Linde Group,Q682759,Nasdaq,LIN,chemical industry,,,33005000000,2024-01-01T00:00:00Z
http://www.wikidata.org/entity/Q682759,Linde Group,Q682759,New York Stock Exchange,LIN,chemical industry,,,33005000000,2024-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6552749,Lindsay Manufacturing,Q6552749,New York Stock Exchange,LNN,,,,,
http://www.wikidata.org/entity/Q96482392,Lineage Cell Therapeutics,Q96482392,New York Stock Exchange,LCTX,biotechnology,748048000,2022-11-15T00:00:00Z,,
http://www.wikidata.org/entity/Q999567,Linear Technology,Q999567,Nasdaq,LLTC,,,,,
http://www.wikidata.org/entity/Q6955096,Link Motion Inc,Q6955096,New York Stock Exchange,LKM,,,,,
http://www.wikidata.org/entity/Q127278673,LinkedIn Corporation,Q127278673,New York Stock Exchange,LNKD,Internet,,,,
http://www.wikidata.org/entity/Q6554513,Linn Energy,Q6554513,Nasdaq,,petroleum industry,,,,
http://www.wikidata.org/entity/Q6555405,Lion Electric Company,Q6555405,New York Stock Exchange,LEV,bus manufacturing,,,,
http://www.wikidata.org/entity/Q1577907,Lionbridge,Q1577907,Nasdaq,LIOX,financial services,,,,
http://www.wikidata.org/entity/Q6647881,Lithia Motors,Q6647881,New York Stock Exchange,LAD,car dealership,,,,
http://www.wikidata.org/entity/Q6647933,Lithium Corporation of America,Q6647933,New York Stock Exchange,LAC,lithium; mining,,,,
http://www.wikidata.org/entity/Q6648755,Littelfuse,Q6648755,Nasdaq,LFUS,electronics,,,,
http://www.wikidata.org/entity/Q1061903,Live Nation Entertainment,Q1061903,New York Stock Exchange,LYV,show business,38930000000,2026-03-09T00:00:00Z,25201406000,2025-01-01T00:00:00Z
http://www.wikidata.org/entity/Q20708193,Live Oak Bank,Q20708193,Nasdaq,LOB,bank,,,,
http://www.wikidata.org/entity/Q125352505,LiveRamp,Q125352505,New York Stock Exchange,RAMP,,,,,
http://www.wikidata.org/entity/Q110761625,LiveWire,Q110761625,New York Stock Exchange,LVWR,,,,,
http://www.wikidata.org/entity/Q113279646,Livent Corporation,Q113279646,New York Stock Exchange,LTHM,mining,,,,
http://www.wikidata.org/entity/Q6654568,Liveperson Inc.,Q6654568,Nasdaq,LPSN,,2764432000,2022-11-15T00:00:00Z,,
http://www.wikidata.org/entity/Q6654568,Liveperson Inc.,Q6654568,New York Stock Exchange,,,2764432000,2022-11-15T00:00:00Z,,
http://www.wikidata.org/entity/Q1152764,Lloyds Banking Group,Q1152764,New York Stock Exchange,LYG,financial services,,,,
http://www.wikidata.org/entity/Q6663075,LoJack,Q6663075,Nasdaq,LOJN,,,,,
http://www.wikidata.org/entity/Q65117079,LoanDepot,Q65117079,New York Stock Exchange,LDI,financial services,,,,
http://www.wikidata.org/entity/Q7240,Lockheed Martin,Q7240,New York Stock Exchange,LMT,information security; weapons industry; aerospace industry; electronics industry,111424000000,2025-05-01T00:00:00Z,71043000000,2024-01-01T00:00:00Z
http://www.wikidata.org/entity/Q826526,Loews Corporation,Q826526,New York Stock Exchange,L,,,,14044000000,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q223127,Logitech,Q223127,Nasdaq,LOGI,computer hardware industry,,,4298467000,2024-03-31T00:00:00Z
http://www.wikidata.org/entity/Q6669086,Loma Negra,Q6669086,New York Stock Exchange,LOMA,construction industry,,,,
http://www.wikidata.org/entity/Q27963938,Long Blockchain Corp.,Q27963938,Nasdaq,LBCC,,,,,
http://www.wikidata.org/entity/Q1869672,LookSmart,Q1869672,Nasdaq,LOOK,,,,,
http://www.wikidata.org/entity/Q6675775,LoopNet,Q6675775,Nasdaq,LOOP,real estate industry,,,,
http://www.wikidata.org/entity/Q3259355,Loral Space & Communications,Q3259355,Nasdaq,LORL,aerospace industry,,,,
http://www.wikidata.org/entity/Q86681792,Lordstown Motors,Q86681792,Nasdaq,RIDE,automotive industry,,,,
http://www.wikidata.org/entity/Q3259566,Lorillard Tobacco Company,Q3259566,New York Stock Exchange,,tobacco industry,,,,
http://www.wikidata.org/entity/Q1872227,Louisiana-Pacific,Q1872227,New York Stock Exchange,LPX,construction,,,,
http://www.wikidata.org/entity/Q6690181,LoveSac,Q6690181,Nasdaq,LOVE,,,,,
http://www.wikidata.org/entity/Q1373493,Lowe's,Q1373493,New York Stock Exchange,LOW,hardware store,,,97059000000,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6695701,Luby's,Q6695701,New York Stock Exchange,LUB,system catering,,,,
http://www.wikidata.org/entity/Q657663,Lucas Bols,Q657663,Nasdaq,CEDC,,,,,
http://www.wikidata.org/entity/Q28027517,Lucid Motors,Q28027517,Nasdaq,LCID,automotive industry; battery; automotive battery; electric vehicle,,,595000000,2023-01-01T00:00:00Z
http://www.wikidata.org/entity/Q56811344,Luckin Coffee,Q56811344,Nasdaq,LK,café,,,,
http://www.wikidata.org/entity/Q19840382,Lufax,Q19840382,New York Stock Exchange,LU,financial services,,,,
http://www.wikidata.org/entity/Q6702957,Lululemon Athletica,Q6702957,Nasdaq,LULU,retail,,,,
http://www.wikidata.org/entity/Q6703090,Lumber Liquidators,Q6703090,New York Stock Exchange,LL,retail,,,,
http://www.wikidata.org/entity/Q5063092,Lumen Technologies,Q5063092,New York Stock Exchange,LUMN,technology company,,,17478000000,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4043248,Lumenis,Q4043248,Nasdaq,LMNS,health care industry,,,,
http://www.wikidata.org/entity/Q106253770,Lumentum Holdings,Q106253770,Nasdaq,LITE,,,,,
http://www.wikidata.org/entity/Q106240666,Luminar Technologies,Q106240666,Nasdaq,LAZR,automotive industry,,,,
http://www.wikidata.org/entity/Q6703279,Luminex,Q6703279,Nasdaq,LMNX,biotechnology; biotechnology industry,,,,
http://www.wikidata.org/entity/Q6703383,Lumos,Q6703383,Nasdaq,LMOS,,,,,
http://www.wikidata.org/entity/Q15109903,Luna Innovations,Q15109903,Nasdaq,LUNA,,,,,
http://www.wikidata.org/entity/Q28209837,Lundbeck Seattle Biopharmaceuticals,Q28209837,Nasdaq,ALDR,pharmaceutical industry,,,,
http://www.wikidata.org/entity/Q104839226,Luokong Technology,Q104839226,Nasdaq,LKCO,,,,,
http://www.wikidata.org/entity/Q139545572,LuxExperience,Q139545572,New York Stock Exchange,LUXE,retail; fashion; e-commerce,,,,
http://www.wikidata.org/entity/Q1435010,Luxoft,Q1435010,New York Stock Exchange,LXFT,software development,,,,
http://www.wikidata.org/entity/Q17077936,Lyft,Q17077936,Nasdaq,LYFT,transport; taxi service,,,,
http://www.wikidata.org/entity/Q899255,LyondellBasell,Q899255,New York Stock Exchange,LYB,,,,50451000000,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6711814,M&F Worldwide,Q6711814,New York Stock Exchange,,holding company,,,,
http://www.wikidata.org/entity/Q3272257,M&T Bank,Q3272257,New York Stock Exchange,MTB,economics of banking; financial services; financial sector,,,8178559000,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q17109447,M/A-COM Technology Solutions,Q17109447,Nasdaq,MTSI,Semiconductor industry in the US,,,,
http://www.wikidata.org/entity/Q98424095,M/I Homes,Q98424095,New York Stock Exchange,MHO,,,,,
http://www.wikidata.org/entity/Q27988239,MAA,Q27988239,New York Stock Exchange,MAA,real estate investment trust,,,,
http://www.wikidata.org/entity/Q17107854,MAKO Surgical Corp.,Q17107854,Nasdaq,MAKO,,,,,
http://www.wikidata.org/entity/Q1371852,MBIA,Q1371852,New York Stock Exchange,MBI,finance,,,,
http://www.wikidata.org/entity/Q304509,MCA Inc.,Q304509,New York Stock Exchange,,music industry; entertainment industry; media industry,,,,
http://www.wikidata.org/entity/Q6715131,MDC Holdings,Q6715131,New York Stock Exchange,MDC,,,,,
http://www.wikidata.org/entity/Q539056,MDC Partners,Q539056,Nasdaq,MDCA,advertising,,,,
http://www.wikidata.org/entity/Q6715200,MDU Resources,Q6715200,New York Stock Exchange,MDU,,,,,
http://www.wikidata.org/entity/Q96482451,MEDLEY,Q96482451,New York Stock Exchange,,financial services,157104000,2020-06-21T00:00:00Z,,
http://www.wikidata.org/entity/Q6715352,MELA Sciences,Q6715352,Nasdaq,MELA,,,,,
http://www.wikidata.org/entity/Q17113762,MFRI,Q17113762,Nasdaq,MFRI,,,,,
http://www.wikidata.org/entity/Q6715642,MFS Investment Management,Q6715642,New York Stock Exchange,MGF,investment management,,,,
http://www.wikidata.org/entity/Q6715705,"MGE Energy, Inc.",Q6715705,Nasdaq,MGEE,,,,,
http://www.wikidata.org/entity/Q568532,MGM Resorts International,Q568532,New York Stock Exchange,MGM,hospitality industry,,,13127485000,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12123536,MHP,Q12123536,Nasdaq,MHPSY,agriculture,,,,
http://www.wikidata.org/entity/Q28154806,MINDBODY,Q28154806,Nasdaq,MB,software industry,,,,
http://www.wikidata.org/entity/Q105563992,MP Materials,Q105563992,New York Stock Exchange,MP,,,,,
http://www.wikidata.org/entity/Q105965677,MPLX,Q105965677,New York Stock Exchange,MPLX,,,,11613000000,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6717621,MRU Holdings,Q6717621,Nasdaq,UNCL,,,,,
http://www.wikidata.org/entity/Q3009498,MSA Safety,Q3009498,New York Stock Exchange,MSA,,,,,
http://www.wikidata.org/entity/Q6717732,MSC Industrial Direct,Q6717732,New York Stock Exchange,MSM,,,,,
http://www.wikidata.org/entity/Q768773,MSCI,Q768773,New York Stock Exchange,MSCI,,,,,
http://www.wikidata.org/entity/Q1881941,MTS Systems Corporation,Q1881941,Nasdaq,MTSC,,,,,
http://www.wikidata.org/entity/Q17114067,MWI Veterinary Supply,Q17114067,Nasdaq,MWIV,,,,,
http://www.wikidata.org/entity/Q6723256,Macerich,Q6723256,New York Stock Exchange,MAC,real estate investment trust,,,,
http://www.wikidata.org/entity/Q17109460,Mack-Cali Realty Corporation,Q17109460,New York Stock Exchange,VRE,real estate investment trust,,,,
http://www.wikidata.org/entity/Q17068000,Mackinac Financial Corporation,Q17068000,Nasdaq,MFNC,finance,,,,
http://www.wikidata.org/entity/Q6724984,Macquarie Infrastructure Company,Q6724984,New York Stock Exchange,MIC,aerospace industry,,,,
http://www.wikidata.org/entity/Q2335199,Macro Bank,Q2335199,New York Stock Exchange,BMA,economics of banking; financial services; financial sector,,,,
http://www.wikidata.org/entity/Q5479360,"Macy's, Inc.",Q5479360,New York Stock Exchange,M,retail,,,24442000000,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1573416,Madison Square Garden Sports,Q1573416,Nasdaq,MSG,professional sport,,,,
http://www.wikidata.org/entity/Q20047296,Magellan Health,Q20047296,Nasdaq,MGLN,managed care,,,,
http://www.wikidata.org/entity/Q22906645,Magellan Midstream Partners,Q22906645,New York Stock Exchange,MMP,petroleum industry,,,,
http://www.wikidata.org/entity/Q99744291,Magenta Therapeutics,Q99744291,Nasdaq,MGTA,biotechnology industry,,,,
http://www.wikidata.org/entity/Q1548363,Magic Software Enterprises Ltd.,Q1548363,Nasdaq,MGIC,software industry,2835615000,2022-11-15T00:00:00Z,,
http://www.wikidata.org/entity/Q6731214,Magma Design Automation,Q6731214,Nasdaq,LAVA,software industry,,,,
http://www.wikidata.org/entity/Q697311,Magna International,Q697311,New York Stock Exchange,MGA,automotive industry,,,,
http://www.wikidata.org/entity/Q15109904,Magnetek,Q15109904,Nasdaq,MAG,,,,,
http://www.wikidata.org/entity/Q6735371,Maiden Holdings,Q6735371,Nasdaq,MHLD,,,,,
http://www.wikidata.org/entity/Q6735419,Maidenform,Q6735419,New York Stock Exchange,,,,,,
http://www.wikidata.org/entity/Q22674048,Main Street Capital Corp,Q22674048,New York Stock Exchange,MAIN,,,,,
http://www.wikidata.org/entity/Q6735891,MainConcept,Q6735891,Nasdaq,DIVX,video codec,,,,
http://www.wikidata.org/entity/Q8178679,MainSource Bank,Q8178679,Nasdaq,MSFG,bank,,,,
http://www.wikidata.org/entity/Q3630923,MakeMyTrip,Q3630923,Nasdaq,MMYT,,,,,
http://www.wikidata.org/entity/Q6743395,Malibu Boats,Q6743395,Nasdaq,MBUU,building of pleasure and sporting boats,,,,
http://www.wikidata.org/entity/Q6744211,Mallinckrodt Pharmaceuticals,Q6744211,New York Stock Exchange,MNK,pharmaceutical industry,,,3221600000,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6746136,ManTech International,Q6746136,Nasdaq,MANT,weapons industry,,,,
http://www.wikidata.org/entity/Q18656,Manchester United F.C.,Q18656,New York Stock Exchange,,,,,,
http://www.wikidata.org/entity/Q27346385,Manchester United plc,Q27346385,New York Stock Exchange,MANU,sports industry,,,627122000,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5220519,Mandiant,Q5220519,Nasdaq,MNDT,computer security,,,,
http://www.wikidata.org/entity/Q3285819,Manhattan Associates,Q3285819,Nasdaq,MANH,,,,,
http://www.wikidata.org/entity/Q4043693,Manitowoc Cranes,Q4043693,New York Stock Exchange,MTW,industrial manufacturing,,,,
http://www.wikidata.org/entity/Q6750663,MannKind Corporation,Q6750663,Nasdaq,MNKD,biotechnology,,,63038000,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3372572,Mannatech,Q3372572,Nasdaq,MTEX,food industry,,,,
http://www.wikidata.org/entity/Q1652574,Manulife Financial,Q1652574,New York Stock Exchange,MFC,insurance industry,,,,
http://www.wikidata.org/entity/Q60749208,Marathon Digital Holdings,Q60749208,Nasdaq,MARA,,,,,
http://www.wikidata.org/entity/Q1577587,Marathon Oil,Q1577587,New York Stock Exchange,MRO,petroleum industry; gas industry,,,8036000000,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q458363,Marathon Petroleum,Q458363,New York Stock Exchange,MPC,petroleum industry,,,177453000000,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q17078915,Marchex,Q17078915,Nasdaq,MCHX,digital marketing,,,,
http://www.wikidata.org/entity/Q6757974,Marcus & Millichap,Q6757974,New York Stock Exchange,MMI,,,,,
http://www.wikidata.org/entity/Q6758107,Marcus Corporation,Q6758107,New York Stock Exchange,MCS,hospitality industry,,,,
http://www.wikidata.org/entity/Q56826699,MariaDB Corporation Ab,Q56826699,New York Stock Exchange,MRDB,software industry,,,,
http://www.wikidata.org/entity/Q6763754,Marin Software,Q6763754,New York Stock Exchange,,software as a service,,,,
http://www.wikidata.org/entity/Q16981738,MarkWest Energy,Q16981738,New York Stock Exchange,,petroleum industry,,,,
http://www.wikidata.org/entity/Q6770621,Markel Corporation,Q6770621,New York Stock Exchange,MKL,insurance,,,11675335000,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q55622230,MarketAxess,Q55622230,Nasdaq,MKTX,financial services,,,,
http://www.wikidata.org/entity/Q6770934,Marketo,Q6770934,Nasdaq,MKTO,software industry,,,,
http://www.wikidata.org/entity/Q96392042,Markforged,Q96392042,New York Stock Exchange,MKFG,3D printing,,,,
http://www.wikidata.org/entity/Q17103838,Markit,Q17103838,Nasdaq,MRKT,financial services,,,1113400000,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1141173,Marriott International,Q1141173,Nasdaq,MAR,hospitality industry; tourism industry,,,20773000000,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6772994,Marriott Vacations Worldwide Corporation,Q6772994,New York Stock Exchange,VAC,tourism,,,,
http://www.wikidata.org/entity/Q1786345,Marsh & McLennan Companies,Q1786345,New York Stock Exchange,MMC,,,,20720000000,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1902726,Marshall & Ilsley,Q1902726,Nasdaq,FINB,bank,,,,
http://www.wikidata.org/entity/Q137009694,Marten Transport,Q137009694,Nasdaq,MRTN,,,,,
http://www.wikidata.org/entity/Q6774578,Martha Stewart Living Omnimedia,Q6774578,New York Stock Exchange,MSO,publishing; broadcasting,,,,
http://www.wikidata.org/entity/Q6776123,Martin Marietta Materials,Q6776123,New York Stock Exchange,MLM,mining,,,,
http://www.wikidata.org/entity/Q1347782,Marvell Technology,Q1347782,Nasdaq,MRVL,semiconductor industry,,,,
http://www.wikidata.org/entity/Q6782217,MasTec,Q6782217,New York Stock Exchange,MTZ,construction,,,,
http://www.wikidata.org/entity/Q6782872,Masco,Q6782872,New York Stock Exchange,MAS,,,,,
http://www.wikidata.org/entity/Q6783278,Masimo,Q6783278,Nasdaq,MASI,medical equipment,,,,
http://www.wikidata.org/entity/Q3297271,Masisa,Q3297271,Nasdaq,MYSZY,,,,,
http://www.wikidata.org/entity/Q6783802,Masonite International,Q6783802,New York Stock Exchange,DOOR,industrial manufacturing,,,,
http://www.wikidata.org/entity/Q3297582,Massey Energy,Q3297582,New York Stock Exchange,MEE,coal,,,,
