company_id,company,exchange,ticker,industry,market_cap,market_cap_date,company_url,revenue,revenue_date,primary_ticker
Q2998228,Cosan,New York Stock Exchange,CZZ,energy industry,,,http://www.wikidata.org/entity/Q2998228,,,CZZ
Q300120,AUO Corporation,New York Stock Exchange,AUO,electronics,,,http://www.wikidata.org/entity/Q300120,,,AUO
Q3009498,MSA Safety,New York Stock Exchange,MSA,,,,http://www.wikidata.org/entity/Q3009498,,,MSA
Q30100944,Rightside Group,Nasdaq,NAME,domain name,,,http://www.wikidata.org/entity/Q30100944,,,NAME
Q3019129,DavidsTea,Nasdaq,DTEA,,,,http://www.wikidata.org/entity/Q3019129,,,DTEA
Q301965,Sprint Corporation,New York Stock Exchange,S,telecommunications,,,http://www.wikidata.org/entity/Q301965,,,S
Q30256497,Perma-Fix Environmental Services,Nasdaq,PESI,,,,http://www.wikidata.org/entity/Q30256497,73459000.0,2019-01-01 00:00:00+00:00,PESI
Q30256699,BioNTech,Nasdaq,BNTX,pharmaceutical industry,,,http://www.wikidata.org/entity/Q30256699,108589000.0,2019-01-01 00:00:00+00:00,BNTX
Q30256843,bluebird bio,Nasdaq,BLUE,biotechnology,,,http://www.wikidata.org/entity/Q30256843,,,BLUE
Q30256960,Immatics Biotechnologies (Germany),Nasdaq,IMTX,,,,http://www.wikidata.org/entity/Q30256960,,,IMTX
Q30265338,BioNano Genomics,Nasdaq,BNGO,biotechnology industry,,,http://www.wikidata.org/entity/Q30265338,,,BNGO
Q30267502,Novocure (Jersey),Nasdaq,NVCR,,,,http://www.wikidata.org/entity/Q30267502,,,NVCR
Q30267644,Solid Power,Nasdaq,SLDP,,,,http://www.wikidata.org/entity/Q30267644,,,SLDP
Q30268745,AC Immune,Nasdaq,,,,,http://www.wikidata.org/entity/Q30268745,,,
Q30268897,Cidara Therapeutics,Nasdaq,CDTX,pharmaceutical industry,,,http://www.wikidata.org/entity/Q30268897,,,CDTX
Q30269121,Kura Oncology,Nasdaq,KURA,,,,http://www.wikidata.org/entity/Q30269121,,,KURA
Q30269284,Rhythm (United states),Nasdaq,RYTM,pharmaceutical industry,,,http://www.wikidata.org/entity/Q30269284,,,RYTM
Q30269384,Viking Therapeutics,Nasdaq,VKTX,biotechnology industry,,,http://www.wikidata.org/entity/Q30269384,,,VKTX
Q30272258,Align Technology,Nasdaq,ALGN,,,,http://www.wikidata.org/entity/Q30272258,,,ALGN
Q30273331,Alpha and Omega Semiconductor,Nasdaq,AOSL,,,,http://www.wikidata.org/entity/Q30273331,,,AOSL
Q30273389,Aptar,New York Stock Exchange,ATR,,,,http://www.wikidata.org/entity/Q30273389,,,ATR
Q30280160,Elanco,New York Stock Exchange,ELAN,pharmaceutical industry,,,http://www.wikidata.org/entity/Q30280160,,,ELAN
Q30281437,Celldex Therapeutics,Nasdaq,CLDX,,,,http://www.wikidata.org/entity/Q30281437,,,CLDX
Q30282590,"Precigen, Inc",Nasdaq,PGEN,biotechnology,,,http://www.wikidata.org/entity/Q30282590,,,PGEN
Q30283141,Superconductor Technologies,Nasdaq,SCON,,,,http://www.wikidata.org/entity/Q30283141,,,SCON
Q30283314,Cytokinetics,Nasdaq; New York Stock Exchange,CYTK,,,,http://www.wikidata.org/entity/Q30283314,,,CYTK
Q30283331,Inovio Pharmaceuticals,Nasdaq,,biotechnology,,,http://www.wikidata.org/entity/Q30283331,,,
Q30283420,Adaptive Biotechnologies,Nasdaq,ADPT,biotechnology industry,,,http://www.wikidata.org/entity/Q30283420,,,ADPT
Q30283508,Candel Therapeutics,Nasdaq,CADL,pharmaceutical industry,,,http://www.wikidata.org/entity/Q30283508,,,CADL
Q30283539,"Altimmune, Inc.",Nasdaq,ALT,,,,http://www.wikidata.org/entity/Q30283539,,,ALT
Q30283745,Zynerba Pharmaceuticals,Nasdaq,ZYNE,,,,http://www.wikidata.org/entity/Q30283745,,,ZYNE
Q30284052,Athersys,Nasdaq,ATHX,,,,http://www.wikidata.org/entity/Q30284052,5633000.0,2019-01-01 00:00:00+00:00,ATHX
Q30284075,Adamis Pharmaceuticals Corporation,Nasdaq,ADMP,,,,http://www.wikidata.org/entity/Q30284075,,,ADMP
Q30285756,Arcadia Biosciences (United States),Nasdaq,RKDA,,,,http://www.wikidata.org/entity/Q30285756,,,RKDA
Q30287734,Corbus Pharmaceuticals,Nasdaq,CRBP,pharmaceutical industry,,,http://www.wikidata.org/entity/Q30287734,,,CRBP
Q30289308,Verastem Oncology,Nasdaq,VSTM,pharmaceutical industry,,,http://www.wikidata.org/entity/Q30289308,,,VSTM
Q30290314,MaxCyte (United States),Nasdaq,MXCT,,,,http://www.wikidata.org/entity/Q30290314,,,MXCT
Q30291091,L3Harris Technologies,New York Stock Exchange,LHX,weapons industry,,,http://www.wikidata.org/entity/Q30291091,17062000000.0,2022-01-01 00:00:00+00:00,LHX
Q30292482,Vaxart,Nasdaq,VXRT,biotechnology,,,http://www.wikidata.org/entity/Q30292482,,,VXRT
Q3029296,"F5, Inc.",Nasdaq,FFIV,technology,,,http://www.wikidata.org/entity/Q3029296,,,FFIV
Q30297735,Applied Optoelectronics,Nasdaq,AAOI,semiconductor industry,,,http://www.wikidata.org/entity/Q30297735,,,AAOI
Q30297996,Integer,New York Stock Exchange,ITGR,,,,http://www.wikidata.org/entity/Q30297996,,,ITGR
Q30298277,Mirion Technologies,New York Stock Exchange,MIR,electronics,,,http://www.wikidata.org/entity/Q30298277,,,MIR
Q30298339,POET Technologies,Nasdaq,POET,,,,http://www.wikidata.org/entity/Q30298339,,,POET
Q3031783,Odwalla,Nasdaq,ODWA,beverage industry,,,http://www.wikidata.org/entity/Q3031783,,,ODWA
Q30321616,Altaba,Nasdaq,AABA,investment management,,,http://www.wikidata.org/entity/Q30321616,,,AABA
Q30324333,TechnipFMC,New York Stock Exchange,FTI,petroleum industry,,,http://www.wikidata.org/entity/Q30324333,6700400000.0,2022-01-01 00:00:00+00:00,FTI
Q30325409,Janus Henderson,New York Stock Exchange,JHG,investment management,12760967779.0,2021-11-18 00:00:00+00:00,http://www.wikidata.org/entity/Q30325409,,,JHG
Q303341,Wyndham Worldwide,New York Stock Exchange,WYN,hospitality industry,,,http://www.wikidata.org/entity/Q303341,,,WYN
Q30338243,West Pharmaceutical Services (United States),New York Stock Exchange,WST,,,,http://www.wikidata.org/entity/Q30338243,,,WST
Q30338591,Garmin Ltd.,Nasdaq; New York Stock Exchange,GRMN,,,,http://www.wikidata.org/entity/Q30338591,,,GRMN
Q304509,MCA Inc.,New York Stock Exchange,,music industry,,,http://www.wikidata.org/entity/Q304509,,,
Q3046549,East West Bank,Nasdaq,EWBC,financial services,,,http://www.wikidata.org/entity/Q3046549,,,EWBC
Q3052066,Coca-Cola Andina,New York Stock Exchange,ANDINA,beverage industry,,,http://www.wikidata.org/entity/Q3052066,,,ANDINA
Q3053992,Enel Generación Chile,New York Stock Exchange,EOC,public utility,,,http://www.wikidata.org/entity/Q3053992,,,EOC
Q305473,"IQVIA Holdings, Inc.",New York Stock Exchange,IQV,pharmaceutical industry,,,http://www.wikidata.org/entity/Q305473,,,IQV
Q30588251,Pacific Premier Bancorp,Nasdaq,PPBI,financial services,,,http://www.wikidata.org/entity/Q30588251,,,PPBI
Q30591074,Boxed.com,New York Stock Exchange,BOXD,retail,,,http://www.wikidata.org/entity/Q30591074,,,BOXD
Q30591272,"Halozyme, Inc.",Nasdaq,HALO,,,,http://www.wikidata.org/entity/Q30591272,,,HALO
Q3061734,Exa Corporation,Nasdaq,EXA,,,,http://www.wikidata.org/entity/Q3061734,,,EXA
Q30632958,Exar Corporation,New York Stock Exchange,EXAR,electronics,,,http://www.wikidata.org/entity/Q30632958,,,EXAR
Q30635731,"Cboe Global Markets, Inc.",Nasdaq,CBOE,,,,http://www.wikidata.org/entity/Q30635731,,,CBOE
Q3063918,Telecomunicações de São Paulo,New York Stock Exchange,,telecommunications,,,http://www.wikidata.org/entity/Q3063918,,,
Q30640316,GoodRx,Nasdaq,GDRX,health care industry,,,http://www.wikidata.org/entity/Q30640316,,,GDRX
Q3064078,Gafisa,New York Stock Exchange,GFA,,,,http://www.wikidata.org/entity/Q3064078,,,GFA
Q30645592,Yum China,New York Stock Exchange,YUMC,fast food,,,http://www.wikidata.org/entity/Q30645592,6622000000.0,2016-01-01 00:00:00+00:00,YUMC
Q3067064,Sociedad Química y Minera de Chile,New York Stock Exchange,SQM,mining,,,http://www.wikidata.org/entity/Q3067064,,,SQM
Q3067119,Fastenal,Nasdaq,FAST,,,,http://www.wikidata.org/entity/Q3067119,,,FAST
Q306764,Abbott Laboratories,New York Stock Exchange,ABT,medical technology industry,57000000000.0,2016-03-02 00:00:00+00:00,http://www.wikidata.org/entity/Q306764,41950000000.0,2024-01-01 00:00:00+00:00,ABT
Q30693638,Medical Properties Trust,New York Stock Exchange,MPW,real estate investment trust,,,http://www.wikidata.org/entity/Q30693638,,,MPW
Q3072937,First Hawaiian Bank,Nasdaq,FHB,bank,,,http://www.wikidata.org/entity/Q3072937,,,FHB
Q3077586,Bilibili,Nasdaq,BILI,Internet,,,http://www.wikidata.org/entity/Q3077586,,,BILI
Q30873,Dell Inc.,New York Stock Exchange,DELL,software industry,57000000000.0,2021-01-01 00:00:00+00:00,http://www.wikidata.org/entity/Q30873,102301000000.0,2022-01-01 00:00:00+00:00,DELL
Q3088784,Jamba,Nasdaq,JMBA,,,,http://www.wikidata.org/entity/Q3088784,,,JMBA
Q3093459,GW Pharmaceuticals,Nasdaq,GWPH,biotechnology,,,http://www.wikidata.org/entity/Q3093459,,,GWPH
Q3099664,Gaylord Hotels,New York Stock Exchange,,hospitality industry,,,http://www.wikidata.org/entity/Q3099664,,,
Q3100337,Gemplus,Nasdaq,GEM,,,,http://www.wikidata.org/entity/Q3100337,,,GEM
Q3116111,Keurig Dr Pepper,Nasdaq; New York Stock Exchange,GMCR; KDP,beverage industry,,,http://www.wikidata.org/entity/Q3116111,,,GMCR
Q3116307,Universal Display Corporation,Nasdaq,OLED,computer hardware industry,,,http://www.wikidata.org/entity/Q3116307,,,OLED
Q3118234,Galicia Financial Group,Nasdaq,GGAL,financial services,,,http://www.wikidata.org/entity/Q3118234,,,GGAL
Q312,Apple Inc.,Nasdaq,AAPL,digital distribution,3205000000000.0,2025-05-01 00:00:00+00:00,http://www.wikidata.org/entity/Q312,416161000000.0,2025-01-01 00:00:00+00:00,AAPL
Q3121014,Graham Holdings Company,New York Stock Exchange,GHC,conglomerate,,,http://www.wikidata.org/entity/Q3121014,,,GHC
Q3127944,Burgundy Diamond Mines,New York Stock Exchange,,,,,http://www.wikidata.org/entity/Q3127944,,,
Q3129010,Health Net,New York Stock Exchange,HNT,managed care,,,http://www.wikidata.org/entity/Q3129010,,,HNT
Q3146975,Xylem Inc.,New York Stock Exchange,XYL,industrial manufacturing,,,http://www.wikidata.org/entity/Q3146975,5522000000.0,2022-01-01 00:00:00+00:00,XYL
Q315287,Qiagen,New York Stock Exchange,QGEN,biotechnology,,,http://www.wikidata.org/entity/Q315287,,,QGEN
Q3153706,Intrawest,Nasdaq,SNOW,,,,http://www.wikidata.org/entity/Q3153706,,,SNOW
Q3156864,JBT Marel Corporation,New York Stock Exchange,JBT,food processing industry,,,http://www.wikidata.org/entity/Q3156864,,,JBT
Q3156887,JDSU,Nasdaq,JDSU,telecommunications device,,,http://www.wikidata.org/entity/Q3156887,,,JDSU
Q3157622,Jacobs Engineering Group,New York Stock Exchange,J,engineering,,,http://www.wikidata.org/entity/Q3157622,1370000000.0,2018-01-01 00:00:00+00:00,J
Q3191419,Piksel,Nasdaq,KITD,IPTV,,,http://www.wikidata.org/entity/Q3191419,,,KITD
Q319344,Abercrombie & Fitch,New York Stock Exchange,ANF,retail,,,http://www.wikidata.org/entity/Q319344,,,ANF
Q319642,Chevron Corporation,New York Stock Exchange,CVX,petroleum industry,,,http://www.wikidata.org/entity/Q319642,202792000000.0,2024-01-01 00:00:00+00:00,CVX
Q3197996,Knight Capital Group,New York Stock Exchange,KCG,financial services,,,http://www.wikidata.org/entity/Q3197996,,,KCG
Q3208192,Stepan Company,New York Stock Exchange,SCL,chemistry,,,http://www.wikidata.org/entity/Q3208192,,,SCL
Q3211367,Fresh Del Monte Produce,New York Stock Exchange,FDP,agriculture,,,http://www.wikidata.org/entity/Q3211367,,,FDP
Q32162422,JOYY,Nasdaq,YY,Internet industry,,,http://www.wikidata.org/entity/Q32162422,,,YY
Q3216588,Lamar Advertising Company,Nasdaq,LAMR,advertising,,,http://www.wikidata.org/entity/Q3216588,,,LAMR
Q3216600,Lamb Weston,New York Stock Exchange,LW,,,,http://www.wikidata.org/entity/Q3216600,,,LW
Q322153,Meritor,New York Stock Exchange,MTOR,,,,http://www.wikidata.org/entity/Q322153,,,MTOR
Q322320,Level 3 Communications,New York Stock Exchange,LVLT,telecommunications,,,http://www.wikidata.org/entity/Q322320,,,LVLT
Q32396,American Airlines,Nasdaq,AAL,,,,http://www.wikidata.org/entity/Q32396,,,AAL
Q324603,Compaq,Nasdaq,CPQ,computer industry,,,http://www.wikidata.org/entity/Q324603,,,CPQ
Q324616,Ingram Micro,New York Stock Exchange,INGM,"Wholesale of computers, computer peripheral equipment and software",,,http://www.wikidata.org/entity/Q324616,,,INGM
Q325789,Jefferies & Company,New York Stock Exchange,JEF,investment,,,http://www.wikidata.org/entity/Q325789,,,JEF
Q3259355,Loral Space & Communications,Nasdaq,LORL,aerospace industry,,,http://www.wikidata.org/entity/Q3259355,,,LORL
Q3259566,Lorillard Tobacco Company,New York Stock Exchange,,tobacco industry,,,http://www.wikidata.org/entity/Q3259566,,,
Q3259819,d2h,Nasdaq,VDTH,subscription television,,,http://www.wikidata.org/entity/Q3259819,,,VDTH
Q3266649,iPass,Nasdaq,IPAS,,,,http://www.wikidata.org/entity/Q3266649,,,IPAS
Q3272257,M&T Bank,New York Stock Exchange,MTB,economics of banking,,,http://www.wikidata.org/entity/Q3272257,8178559000.0,2022-01-01 00:00:00+00:00,MTB
Q327646,Enron,New York Stock Exchange,ENE,energy industry,,,http://www.wikidata.org/entity/Q327646,100789000000.0,2000-01-01 00:00:00+00:00,ENE
Q3277465,Sirius XM,Nasdaq,SIRI,radio broadcasting,,,http://www.wikidata.org/entity/Q3277465,8699000000.0,2024-01-01 00:00:00+00:00,SIRI
Q327751,Kraft Foods Group,Nasdaq,KRFT,food industry,,,http://www.wikidata.org/entity/Q327751,,,KRFT
Q3285819,Manhattan Associates,Nasdaq,MANH,,,,http://www.wikidata.org/entity/Q3285819,,,MANH
Q328840,Visa,New York Stock Exchange,V,financial services,657727000000.0,2025-05-01 00:00:00+00:00,http://www.wikidata.org/entity/Q328840,40000000000.0,2025-01-01 00:00:00+00:00,V
Q3295867,The Coca-Cola Company,New York Stock Exchange,KO,fast-moving consumer goods,,,http://www.wikidata.org/entity/Q3295867,47061000000.0,2024-01-01 00:00:00+00:00,KO
Q3297271,Masisa,Nasdaq,MYSZY,,,,http://www.wikidata.org/entity/Q3297271,,,MYSZY
Q3297582,Massey Energy,New York Stock Exchange,MEE,coal,,,http://www.wikidata.org/entity/Q3297582,,,MEE
Q329953,Northrop Grumman Corporation,New York Stock Exchange,NOC,weapons industry,100425000000.0,2026-02-26 00:00:00+00:00,http://www.wikidata.org/entity/Q329953,41033000000.0,2024-01-01 00:00:00+00:00,NOC
Q3301958,Overstock.com,Nasdaq,OSTK,retail,31000000.0,2012-01-01 00:00:00+00:00,http://www.wikidata.org/entity/Q3301958,1100000000.0,2012-01-01 00:00:00+00:00,OSTK
Q3303765,Mead Johnson,New York Stock Exchange,MJN,,,,http://www.wikidata.org/entity/Q3303765,,,MJN
Q3305660,Tailored Brands,New York Stock Exchange,MW,retail,,,http://www.wikidata.org/entity/Q3305660,,,MW
Q3312613,Midas,New York Stock Exchange,MDS,,,,http://www.wikidata.org/entity/Q3312613,,,MDS
Q33127130,TrueBlue,New York Stock Exchange,TBI,,,,http://www.wikidata.org/entity/Q33127130,,,TBI
Q33129672,Grand Canyon Education,Nasdaq,LOPE,education industry,,,http://www.wikidata.org/entity/Q33129672,,,LOPE
Q3319685,Molson Coors Brewing Company,New York Stock Exchange,TAP,brewing industry,,,http://www.wikidata.org/entity/Q3319685,,,TAP
Q332477,Victoria’s Secret,New York Stock Exchange,VSCO,clothing industry,,,http://www.wikidata.org/entity/Q332477,,,VSCO
Q3331496,Myriad Genetics,Nasdaq,MYGN,pharmaceutical industry,,,http://www.wikidata.org/entity/Q3331496,,,MYGN
Q333718,Johnson & Johnson,New York Stock Exchange,JNJ,pharmaceutical industry,430880000000.0,2021-06-23 00:00:00+00:00,http://www.wikidata.org/entity/Q333718,88821000000.0,2024-01-01 00:00:00+00:00,JNJ
Q3337196,"Nautilus, Inc.",New York Stock Exchange,NLS,,,,http://www.wikidata.org/entity/Q3337196,,,NLS
Q3341241,Nidec,New York Stock Exchange,NJ,,,,http://www.wikidata.org/entity/Q3341241,,,NJ
Q334204,Morgan Stanley,New York Stock Exchange,MS,financial services,,,http://www.wikidata.org/entity/Q334204,61761000000.0,2024-01-01 00:00:00+00:00,MS
Q3344170,Upwork,Nasdaq,UPWK,,,,http://www.wikidata.org/entity/Q3344170,,,UPWK
Q3344199,Eversource Energy,New York Stock Exchange,ES,public utility,,,http://www.wikidata.org/entity/Q3344199,12289336000.0,2022-01-01 00:00:00+00:00,ES
Q334800,PepsiCo,New York Stock Exchange,PEP,food industry,183670000000.0,2025-05-01 00:00:00+00:00,http://www.wikidata.org/entity/Q334800,91854000000.0,2024-01-01 00:00:00+00:00,PEP
Q3367020,"Blyth, Inc.",New York Stock Exchange,BTH,,,,http://www.wikidata.org/entity/Q3367020,,,BTH
Q3370152,"Patterson-UTI Energy, Inc",Nasdaq,PTEN,petroleum industry,,,http://www.wikidata.org/entity/Q3370152,,,PTEN
Q3372572,Mannatech,Nasdaq,MTEX,food industry,,,http://www.wikidata.org/entity/Q3372572,,,MTEX
Q3375007,Pep Boys,New York Stock Exchange,PBY,,,,http://www.wikidata.org/entity/Q3375007,,,PBY
Q3377614,Petrobras Argentina,New York Stock Exchange,PZE,petroleum industry,,,http://www.wikidata.org/entity/Q3377614,,,PZE
Q3378100,PharMerica,New York Stock Exchange,,,,,http://www.wikidata.org/entity/Q3378100,,,
Q338825,Accenture,New York Stock Exchange,ACN,information technology,151580000000.0,2025-10-01 00:00:00+00:00,http://www.wikidata.org/entity/Q338825,69672977000.0,2025-01-01 00:00:00+00:00,ACN
Q3388421,Pilgrim's Corp,Nasdaq,PPC,meatpacking industry,,,http://www.wikidata.org/entity/Q3388421,,,PPC
Q3389022,Piper Sandler Companies,New York Stock Exchange,PIPR,financial services,,,http://www.wikidata.org/entity/Q3389022,,,PIPR
Q3399307,Portillo's Restaurants,Nasdaq,PTLO,restaurant,,,http://www.wikidata.org/entity/Q3399307,,,PTLO
Q3403513,Principal Financial Group,Nasdaq,PFG,,,,http://www.wikidata.org/entity/Q3403513,17491600000.0,2022-01-01 00:00:00+00:00,PFG
Q34045622,Fastly,New York Stock Exchange,FSLY,computer security,,,http://www.wikidata.org/entity/Q34045622,,,FSLY
Q3406795,Resolute Forest Products,New York Stock Exchange,,pulp and paper industry,,,http://www.wikidata.org/entity/Q3406795,,,
Q3412325,QLogic,Nasdaq,QLGC,computer network,,,http://www.wikidata.org/entity/Q3412325,,,QLGC
Q3421578,RealD,New York Stock Exchange,RLD,,,,http://www.wikidata.org/entity/Q3421578,,,RLD
Q343204,Actavis,New York Stock Exchange,ACT,pharmaceutical industry,,,http://www.wikidata.org/entity/Q343204,,,ACT
Q3433273,Rite Aid,New York Stock Exchange,RAD,retail,,,http://www.wikidata.org/entity/Q3433273,,,RAD
Q3442791,Ross Dress for Less,Nasdaq,ROST,retail,,,http://www.wikidata.org/entity/Q3442791,18695829000.0,2022-01-01 00:00:00+00:00,ROST
Q344341,Activision Blizzard,Nasdaq,ATVI,video game industry,16400000000.0,2015-01-01 00:00:00+00:00,http://www.wikidata.org/entity/Q344341,7528000000.0,2022-01-01 00:00:00+00:00,ATVI
Q344839,Acushnet Company,New York Stock Exchange,GOLF,,,,http://www.wikidata.org/entity/Q344839,,,GOLF
Q3459777,Semtech Corporation,Nasdaq,SMTC,,,,http://www.wikidata.org/entity/Q3459777,,,SMTC
Q3482689,Shutterstock,New York Stock Exchange,SSTK,stock photography,,,http://www.wikidata.org/entity/Q3482689,875000000.0,2023-01-01 00:00:00+00:00,SSTK
Q3485048,Sinovac Biotech,Nasdaq,SVA,pharmaceutical industry,,,http://www.wikidata.org/entity/Q3485048,,,SVA
Q3492619,Sonos,Nasdaq,SONO,smart speaker,,,http://www.wikidata.org/entity/Q3492619,,,SONO
Q3493556,Spirit AeroSystems,New York Stock Exchange,SPR,aerospace industry,,,http://www.wikidata.org/entity/Q3493556,,,SPR
Q3508889,Synovus,New York Stock Exchange,SNV,bank,,,http://www.wikidata.org/entity/Q3508889,,,SNV
Q3511885,T-Mobile US,Nasdaq,TMUS,telecommunications,,,http://www.wikidata.org/entity/Q3511885,81400000000.0,2024-01-01 00:00:00+00:00,TMUS
Q3511946,T. Rowe Price,Nasdaq,TROW,asset management,18000000000.0,2017-01-01 00:00:00+00:00,http://www.wikidata.org/entity/Q3511946,6488400000.0,2022-01-01 00:00:00+00:00,TROW
Q3518066,Tenet Healthcare,New York Stock Exchange,THC,health care,,,http://www.wikidata.org/entity/Q3518066,,,THC
Q3520257,The Children's Place,Nasdaq,PLCE,,,,http://www.wikidata.org/entity/Q3520257,5369936.0,2023-01-01 00:00:00+00:00,PLCE
Q35339,WWE,New York Stock Exchange,TKO,professional wrestling,,,http://www.wikidata.org/entity/Q35339,,,TKO
Q3535948,Towerstream,Nasdaq,TWER,telecommunications,,,http://www.wikidata.org/entity/Q3535948,,,TWER
Q3535949,Towers Watson,Nasdaq; New York Stock Exchange,TW; WLTW,professional service,,,http://www.wikidata.org/entity/Q3535949,,,TW
Q3536160,WebMD,Nasdaq,WBMD,health care,,,http://www.wikidata.org/entity/Q3536160,,,WBMD
Q3540193,Wayfair,New York Stock Exchange,W,e-commerce,,,http://www.wikidata.org/entity/Q3540193,,,W
Q35476,AT&T,New York Stock Exchange,T,telecommunications,180020000000.0,2022-01-31 00:00:00+00:00,http://www.wikidata.org/entity/Q35476,122336000000.0,2024-01-01 00:00:00+00:00,T
Q3550736,USG Corporation,New York Stock Exchange,USG,industrial manufacturing,,,http://www.wikidata.org/entity/Q3550736,,,USG
Q3552193,Urban Outfitters,Nasdaq,URBN,retail,,,http://www.wikidata.org/entity/Q3552193,,,URBN
Q3552887,OneSpan,Nasdaq,OSPN,software industry,,,http://www.wikidata.org/entity/Q3552887,,,OSPN
Q3553552,Valens Semiconductor,New York Stock Exchange,VLN,,,,http://www.wikidata.org/entity/Q3553552,,,VLN
Q3561692,Vizio,New York Stock Exchange,VZIO,electronics,,,http://www.wikidata.org/entity/Q3561692,,,VZIO
Q356212,Fossil,Nasdaq,FOSL,bijou,,,http://www.wikidata.org/entity/Q356212,,,FOSL
Q356349,Adept Technology,Nasdaq,ADEP,robotics,,,http://www.wikidata.org/entity/Q356349,,,ADEP
Q3598926,JD.com,Nasdaq,JD,e-commerce,,,http://www.wikidata.org/entity/Q3598926,462019760000.0,2018-01-01 00:00:00+00:00,JD
Q3630923,MakeMyTrip,Nasdaq,MMYT,,,,http://www.wikidata.org/entity/Q3630923,,,MMYT
Q3648676,"Ceva, Inc.",Nasdaq,,,,,http://www.wikidata.org/entity/Q3648676,,,
Q368181,Vornado Realty Trust,New York Stock Exchange,VNO,real estate investment trust,,,http://www.wikidata.org/entity/Q368181,,,VNO
Q37019245,Lemonade,New York Stock Exchange,LMND,insurance,,,http://www.wikidata.org/entity/Q37019245,,,LMND
Q37156,IBM,New York Stock Exchange,IBM,software industry,282084000000.0,2025-12-02 00:00:00+00:00,http://www.wikidata.org/entity/Q37156,62753000000.0,2024-01-01 00:00:00+00:00,IBM
Q37158,Starbucks,Nasdaq,SBUX,coffee industry,107369000000.0,2022-02-18 00:00:00+00:00,http://www.wikidata.org/entity/Q37158,37184400000.0,2025-01-01 00:00:00+00:00,SBUX
Q372657,Credit Suisse,New York Stock Exchange,CS,economics of banking,,,http://www.wikidata.org/entity/Q372657,,,CS
Q373225,Virgin Galactic,New York Stock Exchange,SPCE,space tourism,9490000000.0,2021-06-23 00:00:00+00:00,http://www.wikidata.org/entity/Q373225,238000.0,2020-01-01 00:00:00+00:00,SPCE
Q373740,Black Box Corporation,Nasdaq,BBOX,technology,,,http://www.wikidata.org/entity/Q373740,,,BBOX
Q3742240,Centerra Gold,New York Stock Exchange,CGAU,mining,,,http://www.wikidata.org/entity/Q3742240,,,CGAU
Q3792482,Pendrell Corporation,Nasdaq,PCO,,,,http://www.wikidata.org/entity/Q3792482,,,PCO
Q380,Meta Platforms,Nasdaq,META,information technology,1445000000000.0,2025-05-01 00:00:00+00:00,http://www.wikidata.org/entity/Q380,200966000000.0,2025-01-01 00:00:00+00:00,META
Q38076,McDonald's,New York Stock Exchange,MCD,food service,173430000000.0,2021-04-08 00:00:00+00:00,http://www.wikidata.org/entity/Q38076,25920000000.0,2024-01-01 00:00:00+00:00,MCD
Q3853691,Mediacom,New York Stock Exchange,MCCC,telecommunications,,,http://www.wikidata.org/entity/Q3853691,,,MCCC
Q385452,Avid Technology,Nasdaq,AVID,computer hardware industry,,,http://www.wikidata.org/entity/Q385452,,,AVID
Q38589917,DowDuPont,New York Stock Exchange,DWDP,chemical industry,,,http://www.wikidata.org/entity/Q38589917,,,DWDP
Q386193,Coeur Mining,New York Stock Exchange,CDE,mining,,,http://www.wikidata.org/entity/Q386193,,,CDE
Q38676,Agnico Eagle Mines,New York Stock Exchange,AEM,mining industry,,,http://www.wikidata.org/entity/Q38676,,,AEM
Q3873359,Natuzzi,New York Stock Exchange,NTZ,industrial manufacturing,,,http://www.wikidata.org/entity/Q3873359,,,NTZ
Q3874960,Netezza,New York Stock Exchange,,,,,http://www.wikidata.org/entity/Q3874960,,,
Q3884,Amazon,Nasdaq,AMZN,retail,2018000000000.0,2025-05-01 00:00:00+00:00,http://www.wikidata.org/entity/Q3884,716924000000.0,2025-01-01 00:00:00+00:00,AMZN
Q38928,PNC Financial Services,New York Stock Exchange,PNC,economics of banking,,,http://www.wikidata.org/entity/Q38928,,,PNC
Q3893521,Centrus Energy,New York Stock Exchange,,,,,http://www.wikidata.org/entity/Q3893521,,,
Q3896512,Parsons Corporation,New York Stock Exchange,PSN,architecture,,,http://www.wikidata.org/entity/Q3896512,,,PSN
Q390074,Houghton Mifflin Harcourt,Nasdaq,HMHC,,,,http://www.wikidata.org/entity/Q390074,,,HMHC
Q3901581,Interactive Brokers LLC - ATS,Nasdaq,IBKR,,,,http://www.wikidata.org/entity/Q3901581,,,IBKR
Q39045496,BurgerFi,Nasdaq,BFI,restaurant,,,http://www.wikidata.org/entity/Q39045496,,,BFI
Q39046155,Antero Resources,New York Stock Exchange,AR,petroleum industry,,,http://www.wikidata.org/entity/Q39046155,,,AR
Q39052499,Tonix Pharmaceuticals,Nasdaq,TNXP,pharmaceutical industry,,,http://www.wikidata.org/entity/Q39052499,,,TNXP
Q39052929,Brighthouse Financial,Nasdaq,BHF,insurance,,,http://www.wikidata.org/entity/Q39052929,,,BHF
Q39052983,Nayax,Nasdaq,,fintech,2677535000.0,2022-11-15 00:00:00+00:00,http://www.wikidata.org/entity/Q39052983,,,
Q39055049,"Navan, Inc.",Nasdaq,NAVN,Corporate travel management,,,http://www.wikidata.org/entity/Q39055049,,,NAVN
Q39055285,Talos Energy,New York Stock Exchange,TALO,petroleum industry,,,http://www.wikidata.org/entity/Q39055285,,,TALO
